3.56 0.00303224 6.45955e-05 9.69324e-05 -1.69928e-06 0.00495149 -0.000130929 0.000180673 5.02188e-06
3.58 0.00311808 5.63939e-05 9.99682e-05 -1.38393e-06 0.00430709 -0.000160943 0.000158674 5.9335e-06
3.6 0.00318653 4.78582e-05 0.000102384 -1.06734e-06 0.00355481 -0.000187167 0.000133226 6.6877e-06
3.62 0.003237 3.9039e-05 0.000104172 -7.51332e-07 0.00271133 -0.000208982 0.000104963 7.27043e-06
3.64 0.00326903 2.99889e-05 0.00010533 -4.37691e-07 0.00179565 -0.000225875 7.45756e-05 7.67188e-06
3.66 0.00328224 2.07616e-05 0.000105859 -1.2815e-07 0.000828686 -0.00023745 4.27965e-05 7.88665e-06
3.68 0.00327637 1.1412e-05 0.000105762 1.75618e-07 -0.000167245 -0.000243433 1.03821e-05 7.9137e-06
3.7 0.00325125 1.99566e-06 0.000105047 4.72005e-07 -0.00116891 -0.000243685 -2.19052e-05 7.75636e-06
3.72 0.00320687 -7.43155e-06 0.000103726 7.5948e-07 -0.00215271 -0.0002382 -5.33144e-05 7.42211e-06
3.74 0.00314329 -1.68136e-05 0.000101813 1.03659e-06 -0.00309526 -0.000227106 -8.31235e-05 6.92234e-06
3.76 0.0030607 -2.60949e-05 9.93251e-05 1.30198e-06 -0.0039739 -0.000210666 -0.000110656 6.27203e-06
3.78 0.00295942 -3.52204e-05 9.62841e-05 1.55436e-06 -0.00476728 -0.000189267 -0.000135296 5.48931e-06
3.8 0.00283986 -4.41358e-05 9.27135e-05 1.79258e-06 -0.00545588 -0.000163412 -0.000156501 4.59497e-06
3.82 0.00270257 -5.27884e-05 8.86399e-05 2.01556e-06 -0.00602245 -0.000133712 -0.000173814 3.61196e-06
3.84 0.00254818 -6.11268e-05 8.40925e-05 2.22233e-06 -0.00645248 -0.000100864 -0.000186877 2.56481e-06
3.86 0.00237746 -6.91016e-05 7.91028e-05 2.41205e-06 -0.00673456 -6.5643e-05 -0.000195431 1.47901e-06
3.88 0.00219127 -7.66656e-05 7.37047e-05 2.58397e-06 -0.00686067 -2.88775e-05 -0.000199325 3.80473e-07
3.9 0.00199056 -8.3774e-05 6.7934e-05 2.73747e-06 -0.00682641 8.56693e-06 -0.00019852 -7.05153e-07
3.92 0.00177639 -9.03847e-05 6.18282e-05 2.87203e-06 -0.00663112 4.58088e-05 -0.000193086 -1.753e-06
3.94 0.00154991 -9.64586e-05 5.54264e-05 2.98727e-06 -0.00627798 8.19717e-05 -0.0001832 -2.73957e-06
3.96 0.00131235 -0.00010196 4.87689e-05 3.08289e-06 -0.0057739 0.000116204 -0.00016914 -3.64322e-06
3.98 0.00106501 -0.000106856 4.18971e-05 3.15873e-06 -0.00512942 0.000147701 -0.000151278 -4.44465e-06
4 0.000809272 -0.000111117 3.48532e-05 3.21475e-06 -0.00435853 0.000175721 -0.000130071 -5.1273e-06
4.02 0.000546575 -0.000114719 2.76799e-05 3.251e-06 -0.00347831 0.000199604 -0.00010605 -5.67765e-06
4.04 0.000278413 -0.000117641 2.04204e-05 3.26765e-06 -0.00250856 0.000218789 -7.98051e-05 -6.08548e-06
4.06 6.32447e-06 -0.000119865 1.31175e-05 3.265e-06 -0.00147141 0.000232825 -5.19708e-05 -6.34407e-06
4.08 -0.000268115 -0.000121378 5.8143e-06 3.2434e-06 -0.000390732 0.000241381 -2.32134e-05 -6.45025e-06
